-0.415948	-4.19329	2.90648	15.3311
0.752256	0.0511247	1.31444	2.3192
-30.744	-0.117164	1.0296	-0.0451735
-0.49515	-0.321861	-0.899502	18.4611
1.60202	-0.266041	0.158376	-1.2951
0.533201	-8.77857	-69.1361	0.592987
4.61779	23.1362	-7.14843	1.15916
0.677021	-3.99388	-0.281725	-2.99035
-0.963569	-0.528138	-1.39746	0.179398
0.267484	-3.24455	1.48706	-0.175599
0.104715	-0.0262379	1.20209	3.88719
-0.526588	-1.10359	-0.168111	-0.680262
0.219398	-1.04741	0.0866577	2.16786
0.333267	0.605191	0.939578	-3.87976
-0.116878	-0.88734	-0.822846	-0.802332
0.926875	-29.1339	-0.332611	-0.12903
0.251303	-0.642579	0.283848	-19.6267
-2.31824	-0.913937	-0.759695	-0.10771
-0.0555584	43.7829	-0.23798	0.78286
-23.4491	-2.59255	-0.642189	4.974
0.478735	-6.36582	-1.78251	0.0284084
0.295304	23.0803	-1.46686	0.299768
0.321128	0.268488	25.6189	-1.25116
0.431061	0.875097	1.59632	-0.772858
-1.27494	-17.3878	2.1669	2.64846
1.96993	-0.912179	-2.6254	-0.434398
-0.562074	-14.5965	0.617154	-3.54663
-0.597674	-1.90173	1.20562	-0.195997
0.434973	-3.15723	1.77522	-1.09403
0.760534	-0.23087	-10.2249	-0.222588
0.168606	-4.89996	0.63728	1.13818
-0.275716	-1.19543	-0.269135	1.76209
0.624751	6.12212	0.459969	0.226306
-2.67	1.68312	-0.345429	-23.5332
-0.688682	-1.74989	0.509898	-1.28729
-0.33878	-0.93916	1.27334	-6.16851
-0.198641	-0.178577	0.108789	-0.184177
-0.124396	0.604797	-2.26542	0.0146412
-1.2643	3.08847	0.926616	1.16204
-0.0933686	-0.15164	-1.24342	-1.65284
-0.934139	-0.120555	1.28458	-1.1535
0.0678122	0.996744	-1.62261	0.368661
0.356903	11.9211	1.39419	0.630475
-1.172	0.888951	-0.728728	5.77466
0.454406	0.899971	0.36232	-1.74329
-0.0959853	0.99706	0.781161	-3.51168
0.00811148	-0.171855	-1.38499	277.121
0.581159	-0.460577	-66.7327	-0.840516
0.0528298	-0.167958	1.1032	-3.42898
-0.21423	0.642525	0.773728	0.133979
-0.934325	1.11621	-1.17941	-0.622802
0.00376928	-0.324348	1.10337	0.791173
-0.126078	-0.129392	-0.806375	0.283925
-0.093157	-0.0109343	-2.00843	2.33414
-0.012602	0.453106	-1.70894	0.910401
-0.192715	-1.19042	-0.554881	1.79213
-0.0450307	0.372239	9.2	1.83718
-0.177769	-0.545449	-0.795416	1.73357
0.132754	3.28826	54.853	1.44341
0.339096	1.38548	-16.1077	0.756353
2.04588	-1.43465	0.769483	3.19162
0.196464	-0.814322	-4.41214	-0.537285
0.0508128	6.18265	-0.150976	0.727445
0.621132	0.39208	2.07156	2.68971
-2.13567	0.392788	-2.50885	0.535003
0.983208	0.666946	1.45484	1.92247
-0.612819	-0.555571	0.200342	-1.56159
0.706767	1.93291	1.32533	-5.89382
-0.0308909	-2.87225	-0.565747	0.814047
0.234575	-0.133048	39.4563	1.42903
1.94482	-3.65021	-0.489306	0.544913
0.0204094	0.361251	-2.78344	-0.608737
1.7542	0.576378	-3.32227	-0.324246
0.0959446	-1.59817	1.44659	-0.0279743
-1.68685	0.26985	0.5194	1.20758
0.0911785	-0.231964	0.206889	-1.41648
-0.0355063	0.365805	0.281009	1.1938
-0.127596	1.56727	-0.497208	1.04775
-0.350251	-4.89084	-2.77741	2.52621
0.655537	-1.58764	6.41546	-2.52195
-0.528899	0.379784	-0.638715	0.32135
-37.1582	0.272686	-0.521881	-0.671035
-0.0969519	0.640034	2.02086	22.8467
-0.424887	1.92086	-0.453399	-1.29785
-0.402964	-1.00555	-0.989662	0.716959
1.21507	1.27971	-0.952064	1.42987
-0.182651	-1.61089	-11.9796	1.65954
0.130777	7.87971	-1.1214	5.64849
4.5761	3.29297	-0.196026	2.84138
1.07648	-0.628666	-0.345367	0.778919
0.331449	0.188198	-0.374915	-0.69889
-2.20244	2.56473	0.509074	3.97925
-0.00239287	-0.456259	6.23732	-0.916957
-0.00692598	-1.46505	-0.0597949	-1.63574
-0.448848	0.2262	1.47184	41.0843
-1.87379	0.723443	1.3312	0.390785
0.106201	2.22712	3.2918	-4.13374
-0.147849	0.122137	1.0136	-0.22975
1.18591	-0.165867	3.98248	1.1505
-0.390794	0.148068	151.627	0.806485
0.0495984	7.14369	-0.625323	0.45684
-0.490347	0.473152	0.653857	-2.23758
-2.83621	-0.544788	-0.491837	-0.645135
3.11733	6.09874	-0.0979992	0.652311
1.24667	0.288929	0.740835	0.0910544
-5.89063	2.58807	0.307226	-0.910813
5.54314	1.83808	1.24457	1.22731
1.53025	0.916552	0.857004	-0.756236
-0.251924	1.20019	8.45353	1.40402
0.567622	4.44049	0.216051	-3.9999
2.99998	1.55404	0.851891	0.363486
1.08205	-1.90163	0.0131042	0.525431
-0.675353	-2.34735	-2.92959	1.72059
0.263563	-1.22369	0.666466	0.113297
0.176505	-9.03946	19.5736	4.87712
-0.232224	2.42215	-0.761848	-0.00511903
-3.28179	-15.5072	0.735336	-0.0314122
2.11511	1.59869	0.469662	2.38417
1.72869	1.13337	1.85676	-0.4327
2.77892	-1.74626	0.442398	-0.107021
0.783588	-5.18982	2.66419	0.808416
-0.139313	0.375072	2.11907	4.45203
-0.892657	2.60693	0.741549	-1.99058
0.27671	2.40423	-0.597163	-2.19148
0.244148	-1.18717	0.132329	0.101425
-0.922766	0.00547252	3.77651	0.908865
0.232926	0.0508001	-1.94041	-1.03507
0.0422058	-2.31259	0.146509	-1.31709
-0.109266	-0.391568	-0.971422	0.302794
1.28947	2.09582	1.56795	0.253121
-1.13201	3.39183	-3.6411	-0.727398
0.397199	1.14501	-0.867107	0.958653
-0.374656	-1.5733	-0.0433455	0.480824
0.123786	1.18884	0.25493	-0.251279
-0.429519	-0.792355	-0.247888	5.52922
-0.614984	-1.00179	-0.987289	1.48568
0.0288168	0.399634	-1.73842	-0.0864578
-0.00289087	-10.1696	-3.32367	-1.39316
-65.7188	-0.939986	-1.35147	-2.10767
-1.22676	-1.8186	-0.893101	-2.54709
0.264994	8.36295	-17.5683	-1.19626
0.406102	-0.00524103	4.99378	2.02425
0.412766	-1.50096	-3.25862	-2.31052
1.10038	-0.717633	-0.479931	1.25146
2.01724	0.0514898	1.3477	-0.682512
-0.103117	0.221304	-0.389444	-8.53531
0.24249	0.197682	0.737146	0.207434
-0.18358	-6.96331	-128.688	0.462045
0.634698	0.955985	-0.525084	-3.33771
-0.569502	2.59384	0.384861	0.0269319
-1.12791	0.285938	0.457221	-1.83883
-1.55046	-0.0359264	2.1129	5.00198
-0.321622	-0.0834969	-0.919098	0.310588
3.26697	0.956494	-2.05558	0.763567
-0.0117988	1.31861	-0.578565	-0.0653128
-1.80717	-1.23416	-0.104272	0.0168426
0.0044751	1.21057	2.01314	0.102492
-0.916754	2.13724	0.00540707	-0.145982
-0.215173	-1.57376	0.525718	0.406241
-0.138144	-0.637934	0.777414	-1.46138
-0.114666	-0.249531	0.553367	0.718366
0.307507	0.38998	-4.94501	-1.94534
-0.127917	0.204259	0.435011	-1.00571
-0.380422	2.5107	-0.0379649	-1.0055
-0.0411867	-0.11754	-0.271875	-0.167854
0.0903341	-0.538767	-0.807325	0.196201
0.67353	1.41032	1.91459	-8.16744
-0.163949	1.20394	1.09506	-4.97451
-2.82779	-4.57998	0.334071	0.888776
0.129746	-0.623728	25.0287	0.255653
-0.344691	0.943536	0.615068	-0.862278
0.0722021	0.308399	0.169222	0.613527
1.22801	-0.628145	1.51415	0.246059
-1.17975	-0.839716	-1.07795	-0.382691
2.06076	-1.00113	1.74718	9.43421
0.404941	0.100481	-0.458774	2.11724
-1.73592	0.955286	-1.06183	1.25829
-8.69761e-05	0.36364	0.752996	0.11892
1.16727	1.18625	-1.02493	1.21916
-9.64994	0.785272	-7.00732	-4.62835
0.227355	-3.32394	0.518909	-0.303144
-0.233984	-6.69014	0.379406	0.924639
1.22557	0.691214	-13.293	-1.36955
0.261956	0.0803269	2.76308	3.61161
0.397858	0.358461	0.144394	-3.79886
2.17666	-46.6422	8.0119	-0.440487
-0.462106	-2.51118	-2.00739	3.49337
-0.511985	-0.0379714	-0.142137	-0.220191
0.198778	-0.109347	1.48909	-3.43726
-0.90106	-1.77027	0.729439	0.323407
0.147704	-0.111928	0.834827	0.114268
0.303446	2.01798	-0.478509	0.321615
-4.36154	0.258591	0.340001	-0.794775
0.155172	4.68432	-7.05129	-1.16248
-0.192252	-1.24785	-0.697807	-1.15376
0.541951	0.770487	-2.86596	-1.61738
-0.23532	1.39589	-2.42211	0.040839
-0.217171	-0.1182	2.22034	1.20278
-2.20569	-0.858181	0.277284	0.300783
-0.398079	1.61112	2.67247	0.848516
-0.450482	-0.712076	-2.03709	-0.350631
0.775871	-0.734417	0.668915	-1.48574
0.343496	0.437006	-23.6846	4.57815
-0.622228	0.495966	-1.62901	1.80002
7.06381	-1.74027	0.15832	0.241721
0.500831	-1.06671	0.877087	-0.947487
0.719004	-0.197413	6.78835	9.05509
0.501135	5.24716	-0.56061	-1.01461
-0.0581221	-0.593826	14.6463	-0.857574
6.2079	-0.00368907	-0.0783343	-0.411125
0.129234	0.866079	-0.818948	-4.0723
-0.456589	1.92198	3.59096	0.604277
-1.09909	-0.904503	-0.377141	3.2266
-4.69949	0.873114	3.1902	0.590326
0.512224	21.4213	3.25021	1.82185
0.267062	-1.72348	11.1783	1.15101
0.254237	0.569057	1.2053	-8.44085
0.229838	-0.853599	-2.13605	0.137873
-1.281	0.397159	-13.1383	0.818658
-0.18031	-1.92335	-4.90569	6.94598
0.722703	-2.94925	0.335666	0.367403
-0.151492	-0.285883	-1.43692	0.397408
2.34158	-53.3761	-6.33231	-5.03736
-0.520273	0.537765	4.7082	-0.453338
1.00363	0.772323	-2.14723	5.09406
0.80315	0.0426825	0.512724	0.7298
-1.31274	-1.36287	-0.402126	-4.61137
-7.92351	-2.15354	0.45714	9.12367
0.230179	-0.425986	-1.14653	0.866826
-0.0421895	-1.48314	0.735535	-1.35971
1.05291	-3.869	11.9326	-0.452637
-0.0341246	0.63772	-0.415982	-1.87237
-0.392427	-0.418865	0.892435	-0.17416
0.240703	0.982005	-1.40789	-5.70587
-2.13161	-1.71897	-0.517616	2.13976
2.19597	-6.21202	3.56245	-0.32242
0.112505	-0.955259	0.271729	8.7915
-0.93252	-0.647065	-1.23193	8.27318
0.114546	0.857506	-0.079165	-0.0651623
-0.268836	-4.66911	-0.593149	3.2993
0.0577858	1.61201	1.31173	2.47868
-0.639688	4.81767	0.52089	-0.0649655
0.177427	-1.16995	5.93297	-2.3809
0.38914	-0.658957	0.193682	-6.08825
-0.533889	1.24324	2.57656	-0.55557
-0.513133	0.701823	2.05338	0.170158
-3.26775	-0.387587	-2.87464	2.33736
0.132024	-2.3812	-0.110207	-0.0660738
-1.44207	-0.231624	0.762715	-1.07638
-1.9428	-1.12025	-2.75536	-1.38602
-0.11004	0.663699	2.14176	0.839742
-0.317383	0.19272	0.359547	-1.61567
-0.178056	-0.755616	1.30751	2.00112
-0.203883	-5.6626	14.1849	-0.322228
-0.625682	-2.46498	5.30833	0.257643
-0.640352	-0.961691	6.20942	1.38989
-0.456861	1.66516	4.54819	1.34745
0.356406	3.59721	-15.1931	0.273628
0.968987	-0.226389	-0.76656	-0.446618
-1.02803	-0.665864	-0.389054	-3.51315
-0.299208	0.909253	-6.14167	2.07417
-1.5539	2.02921	1.47512	0.0579584
0.277894	0.982954	-0.329653	1.15885
-0.00799958	1.76654	0.752129	2.24104
-0.074056	-2.99817	-0.463135	-0.921323
-0.152487	-1.05247	0.794499	0.0557564
-1.11077	10.2654	-1.61298	-8.92829
1.23748	-0.409924	-0.152149	2.2913
-129.196	3.60134	-0.993086	-0.215008
-0.203942	0.576992	4.20829	-3.53059
-0.0220245	0.290113	0.324102	-1.39342
0.740733	2.24841	-0.91229	-0.467909
4.84171	-0.44724	-0.442706	-0.775392
-0.228959	-0.865163	-0.964722	0.0170403
1.27626	2.77417	5.31858	-0.244411
0.133136	-1.16335	1.0553	-0.441688
3.49497	-0.0946998	-0.756599	-2.29249
-0.218655	4.66723	1.07016	-0.985891
-0.105663	-1.34233	-0.204348	0.167675
0.787424	1.78743	2.35815	-1.61745
1.18472	-0.326906	-7.56165	-8.66397
-0.160294	-1.31742	-0.144613	0.240795
0.300961	0.545986	-0.177039	-7.67818
0.455742	0.0509309	-15.8587	8.47311
1.1566	0.553177	0.859732	-0.0067915
0.263486	-7.97449	0.252248	-2.00637
0.394171	-2.25602	-0.725282	0.261074
0.378534	2.19321	0.352427	4.18117
-0.176799	-9.18836	-0.128603	1.06254
-0.296106	1.81611	1.31672	-0.011538
-1.64521	3.55214	-0.823749	-2.01887
0.694568	2.54675	1.54217	2.71783
1.40243	-0.36761	-1.64153	-0.0669487
-0.734774	0.0680414	1.13991	0.537095
-0.0333911	-10.4764	0.0980077	-0.0222897
1.37846	0.894089	-0.0910183	-0.210998
-1.0049	-1.81172	-0.72847	-1.67668
-0.0501776	0.193668	1.33319	-0.118439
-0.811718	1.24471	-0.786358	0.319194
2.32748	-1.73531	1.93119	-0.200379
-0.306989	0.175913	0.40354	-1.30755
-0.568492	-0.0872947	0.711082	-0.946939
-2.4009	-1.09278	6.58516	1.24622
0.094515	-1.33533	0.186997	1.22877
0.623716	0.390105	-1.04025	-1.06812
-0.416746	0.551164	1.33354	3.61056
1.86504	0.00501675	1.04299	-0.126012
0.440753	5.29577	-5.63915	2.17767
0.237903	5.01458	6.41814	0.589731
-0.764085	-0.462288	0.837784	-5.7545
0.0411936	-1.75687	0.329798	0.0115097
0.287376	-0.0051047	-14.8619	2.80608
0.0660152	8.99043	-18.5185	1.67905
1.42583	1.81255	-0.437288	-1.17032
0.0056824	-2.47138	-0.600585	-1.04005
0.36986	1.08359	4.85279	0.16497
4.57356	-2.01654	0.715971	-2.2218
6.126	0.0167578	2.10321	-0.510604
-9.82905	0.293361	0.508113	-0.138976
0.0914531	-0.0815417	0.248202	-8.15976
-0.340494	-3.69872	10.6528	-0.511887
-5.04215	-0.11505	1.13297	0.369183
-0.476655	1.72703	-0.513884	-1.22003
-4.8081	-2.33669	-1.22635	7.6548
-0.0572277	0.845363	-0.396566	0.452169
0.623017	0.115249	-2.50171	1.28525
1.64403	1.03791	7.35837	1.31029
-0.209257	-4.66403	-1.03136	-1.44366
0.336071	0.0796069	-0.181886	-0.831107
-0.218375	1.40424	-0.168234	-0.133294
-0.769756	-3.66889	-0.785023	-3.48324
0.0881795	1.69377	-1.7648	0.0565372
-0.781771	2.98233	0.366081	-0.43192
-0.254802	3.68729	1.78019	0.0997519
-0.256883	-13.866	0.818639	-0.116107
-0.0166266	1.27645	1.8391	-0.128477
-0.212311	-18.8786	0.21055	0.0483918
0.40144	-0.213273	-0.100026	23.5898
-0.387849	14.9874	0.14654	2.11058
-0.0396181	1.58186	0.838682	3.66657
3.54958	0.741989	-3.80146	0.223895
1.12083	-1.53217	0.63479	-2.01736
-0.430793	-0.340017	-0.735239	-0.221101
0.838613	-1.56461	1.87713	5.78771
-6.28097	3.75735	50.0511	-0.560262
0.113236	1.76417	0.615891	0.41728
0.115687	0.0721729	2.15557	-0.567532
-0.459432	-0.0493834	-0.747066	-0.186145
-2.22371	5.07547	1.59133	0.606757
-0.0433334	-0.43058	0.122461	-1.59204
-0.0472025	-0.573927	20.8448	-0.513608
0.368385	0.0330426	-5.03453	-1.5935
0.0597124	-0.580068	-0.848048	0.349349
0.099075	0.0359808	-0.462749	-0.082523
0.378584	17.3789	-0.0439903	-4.48696
-0.120646	0.423089	-1.90246	0.470797
-0.472241	-0.708352	1.42107	3.35494
0.945196	0.211448	-0.695533	1.06686
0.104706	3.68669	-0.196825	-2.06033
3.31948	-1.70543	1.1369	-0.179691
-0.552741	-2.14782	0.857206	1.66695
-2.59343	-2.63108	1.41309	0.408114
-1.39557	4.08566	1.05428	-3.16438
-0.258594	0.264558	0.185118	3.17588
0.112193	47.1243	-0.586487	-0.782392
1.70788	0.194351	-2.09805	0.13086
-0.472687	-11.7017	0.510611	-0.182019
0.281655	6.86793	1.94096	-7.04851
-0.611395	0.015688	-1.81202	-1.02278
1.20714	-1.57275	-2.51691	-0.862689
-2.7027	-0.271069	0.267091	0.868904
-0.252401	-0.909592	1.15918	10.7469
-0.0919831	-2.33093	-3.22703	-0.610602
1.65209	-20.7316	4.28986	-4.26374
-0.783641	-2.3643	1.74323	0.424202
-0.0963934	0.0523743	-4.08335	0.582155
0.157061	7.58605	-14.9833	0.284305
-0.310578	1.15953	0.210652	-4.3851
-6.9533	0.41539	3.59744	-0.170889
-0.837853	0.090491	-0.738246	0.472142
-1.53575	0.143519	-0.654485	2.01047
-1.13441	11.8242	0.113454	0.627323
-0.682809	0.682579	0.163766	-0.247347
-0.244423	-0.559455	-0.549016	-0.329955
0.721359	0.488738	-4.23381	1.16527
-0.678837	28.2356	-2.17145	4.88787
-0.365151	33.5479	-3.99867	4.55127
0.274725	0.979125	-0.818254	-0.231401
-1.45219	-17.7021	-0.917356	0.254044
0.0507435	0.432295	-2.87701	1.01492
1.21352	-4.32742	3.48348	-0.338992
-2.6279	0.793996	-0.549595	1.07196
0.378181	2.27171	-12.0899	14.5568
-0.62058	1.50589	-0.407702	-0.57053
-0.233253	2.50566	1.22752	-2.50925
-0.563574	-2.27877	-3.00767	-0.918168
0.0384741	2.91116	-0.575488	8.58248
-4.80392	1.29153	3.78903	0.480033
-3.40453	-1.85468	0.345468	4.98418
-0.574082	-0.681467	-0.567057	12.8727
-0.0857954	-0.147558	0.450363	-0.45326
-0.469961	4.11079	0.346183	0.0457119
-1.00927	-4.47499	-2.74335	1.9464
0.42232	-2.96214	-0.101602	-0.684448
0.590681	1.05945	0.0268997	0.155789
11.545	-0.136785	0.112935	-1.69476
-0.216251	-0.645684	-0.623262	0.453547
0.112	0.341455	-1.02303	0.35089
-0.0701556	0.899884	-0.202306	0.639652
0.204206	-1.42785	0.669022	1.08045
0.401916	1.14243	2.40516	-1.8718
0.546365	0.398322	-2.15156	2.18679
0.463212	-1.21003	-0.0259131	1.6248
-0.126698	1.70433	0.676483	-0.159615
0.449699	0.666731	0.271808	0.220005
2.52307	1.18163	1.03607	0.181967
-1.568	0.940427	-6.15279	2.93532
0.236924	1.30805	1.34922	-5.54922
-0.198481	0.842137	-6.86221	-0.914882
-0.0694331	0.0348854	-0.571143	-1.16695
-1.08069	0.719618	-1.9006	-6.10873
2.07537	-1.29471	-0.248823	0.615904
-0.961414	-0.737224	1.92742	-2.34908
0.387662	0.128384	0.853933	-7.44834
0.478976	1.14844	-158.304	0.334465
0.169688	-2.99361	-4.23067	0.175503
0.000740393	-0.088536	18.3389	-1.11095
-0.477579	0.22079	5.97144	-2.89926
0.316552	0.412686	-4.26134	0.95829
1.76521	3.11477	-0.381224	-0.310757
0.804046	0.516914	-0.307054	0.812071
0.156019	1.60506	1.38567	0.162915
-1.3515	0.890215	-0.947354	0.942479
0.961515	2.54031	-20.5202	-0.729697
0.351075	-271.051	-0.633326	0.638461
-0.393363	-1.12341	0.00137302	-2.08438
0.261167	-0.530386	0.157057	0.837136
0.664603	-8.10105	2.53885	1.95617
-0.0336942	-9.62395	10.2695	5.67851
-0.463806	-24.2324	2.267	3.4647
0.755822	-0.892684	0.358327	2.46742
0.789253	0.523015	-14.4703	-1.06672
-0.920962	18.4382	0.302708	-0.427574
4.98911	-18.7171	0.272893	-0.540012
-1.94136	-1.92422	1.11339	0.0854623
-1.18416	5.20167	-1.83457	-1.95322
-0.758441	-0.0214937	-1.06238	-2.80938
0.533684	9.65966	0.536727	2.12614
3.48877	2.88208	3.64196	-255.946
0.3385	0.229275	-2.67333	1.51552
-0.575363	-0.164623	12.5361	1.94048
1.29402	2.87506	1.36601	-1.67646
0.228027	-0.170333	0.558282	6.91629
-0.764376	-4.1531	-0.301185	-0.0866458
-2.97844	0.860867	-2.44239	0.0620673
0.256619	-0.0866615	-2.16626	0.0343086
0.306177	-2.18589	-1.0428	0.190752
0.0612316	0.944781	1.25536	-0.834443
-0.928021	-1.2708	8.93683	0.575593
-2.72964	-1.20256	3.9762	-0.24892
0.485208	-0.110659	-0.756677	-0.861378
0.182122	1.54172	-1.19998	-4.27874
-0.79847	0.481518	2.89942	-0.112687
1.31923	0.671156	-1.42493	4.17831
-0.400457	0.800925	-33.9321	0.0582488
0.139072	-0.000320027	0.0562226	1.50106
-0.221691	-1.10806	-7.02318	25.2341
-0.0641326	-0.246463	-0.280454	4.61634
-0.306262	-2.51033	0.181468	1.4202
0.646919	0.017981	0.808346	0.18211
-0.178353	-1.99574	-0.09325	10.6282
-2.69979	0.406072	-7.08318	0.282048
0.0141399	-0.710015	0.387322	1.12613
23.4374	-2.85001	1.67984	-3.67253
-0.991366	-0.432716	3.10403	-0.195512
-0.103225	-0.502858	0.224573	0.388515
0.321302	0.190526	-1.40858	-5.16907
-0.181746	-0.942092	-0.104125	0.0324496
-2.64207	2.2374	-0.388593	-2.914
-0.0521206	6.28137	1.35094	-0.0829878
-2.30539	-2.19011	-0.637082	-0.913648
0.738592	-1.60453	0.69523	1.17293
5.95843	-0.319524	1.16015	1.40407
-2.49653	-2.60322	0.118617	1.45384
-12.5511	-0.811982	0.118138	-0.0154178
-0.87203	0.768802	0.131453	0.0191802
-0.259866	-1.7349	-2.06432	-1.32522
0.0457373	-2.35447	-0.45746	-8.09307
0.0316256	0.734542	1.69585	-7.34256
-0.172084	0.791737	0.862122	-0.0101795
-0.975779	8.82008	0.891955	1.1771
1.92103	1.81795	-0.649258	6.34329
1.1748	41.8796	-2.07613	-0.979912
0.112854	0.414859	-2.63274	-1.68577
1.30142	-0.698203	-1.06987	0.217915
0.181762	-2.69193	0.48567	-0.279713
1.32528	-2.55858	-0.323298	1.80699
-0.631204	-0.669118	0.491054	-0.681677
0.196414	1.45208	0.0586732	-0.13856
0.231614	0.868557	-0.352652	1.08941
0.638905	-1.58069	-0.434469	14.4368
1.72215	-9.49363	5.33234	22.3619
0.725973	-2.70538	-0.100464	0.0287471
-3.31299	-5.21609	1.21602	0.779215
-1.08746	-1.01962	0.941241	-2.43882
-0.196487	-3.67663	0.883687	1.11786
-1.19107	-2.04046	0.0624666	-1.1306
0.745003	0.419171	-0.0170696	0.252287
51.6253	0.554167	0.528332	-8.09507
1.96219	-36.8839	-0.858654	0.550629
0.179271	-0.384465	3.27751	-0.328663
-0.551072	0.304933	-0.454601	-0.00521601
-1.08557	-1.23164	-3.26672	-0.633487
-0.0467063	-1.61054	2.76003	-26.7821
5.52528	-1.20844	-12.2442	0.204605
-0.474442	0.209087	0.384943	-0.713789
3.01967	16.5174	-11.7281	-0.245163
-0.0444212	0.347738	2.63	67.7425
-4.69772	0.0949456	0.560336	0.341755
-2.64441	1.91727	0.675023	2.14988
-19.6882	5.03074	0.0998311	-1.71994
-0.711679	0.909243	8.14642	0.90311
0.804258	0.270924	0.125149	-4.99949
-0.00722212	1.80644	-0.123812	-4.98114
1.91031	-1.05822	1.90597	-0.0491254
0.712224	1.16219	1.84403	0.185531
0.319223	-3.84708	0.241145	-0.125362
0.251154	-2.93176	0.893781	-1.10312
-0.333027	2.1403	-0.00304291	-26.6004
-0.182557	0.271882	0.428571	-1.16182
2.19907	-0.214565	-1.03658	-0.0460271
-0.234783	0.110272	22.1238	-0.729333
0.197395	-3.04602	0.546372	13.9163
-0.603815	-0.400429	0.189623	-0.446509
0.258238	0.0387991	1.15267	-0.897955
-0.138905	-2.33675	-0.546958	1.03715
0.394084	-0.564099	2.85003	1.65655
-0.201025	-0.151847	-0.617523	-0.77397
-0.539071	0.549472	-0.0717849	0.793554
-1.03888	-4.68077	4.70958	1.05964
-0.602033	-3.86225	0.299164	-1.02843
-0.108058	2.33698	-0.0619094	-1.15111
0.691382	2.76273	-0.820323	-0.156377
0.44637	1.97466	-0.784394	0.32528
-62.5308	-0.185843	-0.206862	3.09673
-0.34016	-2.31461	0.18313	0.0974638
0.22797	-1.35311	0.183549	0.0131041
-0.284128	-1.32208	-0.3011	-0.770851
0.304382	-2.86029	0.408496	-2.35368
3.50912	1.21093	2.24909	1.29976
0.619669	-147.606	1.91519	0.939036
-0.663172	0.714734	-0.136926	-0.0322419
0.204298	-31.5509	2.011	-0.943917
-0.438318	-1.91223	2.04872	18.2407
0.134419	0.278154	0.557999	0.157535
-0.96075	-8.1079	-3.00913	-0.395738
0.192074	-0.370753	0.563189	-0.495621
0.67381	-1.01848	0.149876	-0.336317
-0.909402	1.44123	1.07853	3.44541
-0.100696	1.57808	-2.59062	-65.9712
0.910046	4.18508	-5.72182	2.45911
-0.952849	1.00798	1.25428	0.894187
12.4948	3.59565	0.528958	0.520928
-0.29128	-0.177041	1.60981	0.492972
-0.0689194	0.0268807	-0.562065	-0.892225
0.0266289	-4.17068	-102.195	-0.222292
-0.349715	11.7	1.47715	0.0698722
-0.0107485	8.50047	39.5109	-0.111262
0.965491	0.0188927	3.19089	-0.276257
-1.44706	0.876075	7.64595	-0.0901889
